id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn12640_c0	<=>	c0	AAA028E20_AnnotatedGenome.CDS.1297	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11586[c0] <=> (1) cpd00023[c0] + (1) cpd00035[c0]
rxn05376_c0	<=>	c0	(AAA028E20_AnnotatedGenome.CDS.1487) or (AAA028E20_AnnotatedGenome.CDS.1514) or (AAA028E20_AnnotatedGenome.CDS.1089) or (AAA028E20_AnnotatedGenome.CDS.1512) or (AAA028E20_AnnotatedGenome.CDS.1520) or (AAA028E20_AnnotatedGenome.CDS.1011)	12-methyl-3-oxo-tetra-decanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11512[c0] + (1) cpd00005[c0] <=> (1) cpd11513[c0] + (1) cpd00006[c0]
rxn05342_c0	<=>	c0	(AAA028E20_AnnotatedGenome.CDS.1487) or (AAA028E20_AnnotatedGenome.CDS.1514) or (AAA028E20_AnnotatedGenome.CDS.1089) or (AAA028E20_AnnotatedGenome.CDS.1512) or (AAA028E20_AnnotatedGenome.CDS.1520) or (AAA028E20_AnnotatedGenome.CDS.1011)	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier-protein]:NADP+_c0	Unknown	Unknown	None	(1) cpd11484[c0] + (1) cpd00006[c0] <=> (1) cpd00067[c0] + (1) cpd11491[c0] + (1) cpd00005[c0]
rxn06510_c0	<=>	c0	AAA028E20_AnnotatedGenome.CDS.1693	Lauroyl-CoA:acetyl-CoA C-acyltransferase_c0	Unknown	Unknown	None	(1) cpd01260[c0] + (1) cpd00022[c0] <=> (1) cpd00010[c0] + (1) cpd12689[c0]
rxn05596_c0	<=>	c0	(AAA028E20_AnnotatedGenome.CDS.1687) or (AAA028E20_AnnotatedGenome.CDS.1688)	potassium transport out via proton antiport_c0	Unknown	Unknown	None	(1) cpd00067[e0] + (1) cpd00205[c0] <=> (1) cpd00067[c0] + (1) cpd00205[e0]
rxn01489_c0	=>	c0	AAA028E20_AnnotatedGenome.CDS.1033	Geranylgeranyl-diphosphate:geranylgeranyl-diphosphate_c0	Unknown	Unknown	None	(2) cpd00289[c0] => (1) cpd00012[c0] + (1) cpd02168[c0]
rxn04750_c0	<=>	c0	() and (AAA028E20_AnnotatedGenome.CDS.1692)	(S)-3-hydroxyacyl-CoA:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd09844[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd01507[c0]
rxn00710_c0	=>	c0	AAA028E20_AnnotatedGenome.CDS.1122	Orotidine-5'-phosphate carboxy-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00810[c0] => (1) cpd00091[c0] + (1) cpd00011[c0]
rxn05539_c0	=>	c0	((AAA028E20_AnnotatedGenome.CDS.1511) or (AAA028E20_AnnotatedGenome.CDS.1184)) or (AAA028E20_AnnotatedGenome.CDS.1187) or (AAA028E20_AnnotatedGenome.CDS.1188)	Dipeptide transport via ABC system (cgly)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd01017[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd01017[c0]
rxn00545_c0	<=>	c0	AAA028E20_AnnotatedGenome.CDS.1024	ATP:D-fructose-6-phosphate 1-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00072[c0] <=> (1) cpd00008[c0] + (1) cpd00290[c0]
